country_code,name,localadmin,region,locality,lat,lon,layer,source
NL,5018,Tilburg,North Brabant,Tilburg,51.5567,5.1091,postalcode,jobport
NL,5021,Tilburg,North Brabant,Tilburg,51.5481,5.0887,postalcode,jobport
NL,5022,Tilburg,North Brabant,Tilburg,51.541,5.0933,postalcode,jobport
NL,5025,Tilburg,North Brabant,Tilburg,51.5492,5.0691,postalcode,jobport
NL,5026,Tilburg,North Brabant,Tilburg,51.5396,5.0644,postalcode,jobport
NL,5032,Tilburg,North Brabant,Tilburg,51.547,5.039,postalcode,jobport
NL,5035,Tilburg,North Brabant,Tilburg,51.5835,4.9796,postalcode,jobport
NL,5036,Tilburg,North Brabant,Tilburg,51.5712,4.9897,postalcode,jobport
NL,5037,Tilburg,North Brabant,Tilburg,51.5584,5.0539,postalcode,jobport
NL,5038,Tilburg,North Brabant,Tilburg,51.5573,5.0793,postalcode,jobport
NL,5041,Tilburg,North Brabant,Tilburg,51.5648,5.0782,postalcode,jobport
NL,5042,Tilburg,North Brabant,Tilburg,51.5712,5.0545,postalcode,jobport
NL,5043,Tilburg,North Brabant,Tilburg,51.5807,5.0148,postalcode,jobport
NL,5044,Tilburg,North Brabant,Tilburg,51.576,5.0378,postalcode,jobport
NL,5045,Tilburg,North Brabant,Tilburg,51.5851,4.9946,postalcode,jobport
NL,5046,Tilburg,North Brabant,Tilburg,51.5723,5.0769,postalcode,jobport
NL,5047,Tilburg,North Brabant,Tilburg,51.5919,5.0155,postalcode,jobport
NL,5048,Tilburg,North Brabant,Tilburg,51.5869,5.0518,postalcode,jobport
NL,5049,Tilburg,North Brabant,Tilburg,51.5891,5.0753,postalcode,jobport
NL,5056,Berkel-Enschot,North Brabant,Tilburg,51.5846,5.1422,postalcode,jobport
NL,5057,Berkel-Enschot,North Brabant,Tilburg,51.5885,5.137,postalcode,jobport
NL,5071,Udenhout,North Brabant,Tilburg,51.6097,5.144,postalcode,jobport
NL,5401,Uden,North Brabant,Uden,51.6593,5.6106,postalcode,jobport
NL,5402,Uden,North Brabant,Uden,51.6657,5.6183,postalcode,jobport
NL,5403,Uden,North Brabant,Uden,51.6657,5.6351,postalcode,jobport
NL,5404,Uden,North Brabant,Uden,51.6516,5.6173,postalcode,jobport
NL,5405,Uden,North Brabant,Uden,51.6545,5.6441,postalcode,jobport
NL,5406,Uden,North Brabant,Uden,51.6525,5.6202,postalcode,jobport
NL,5408,Volkel,North Brabant,Uden,51.6453,5.6602,postalcode,jobport
NL,5409,Odiliapeel,North Brabant,Uden,51.6428,5.7084,postalcode,jobport
NL,5551,Valkenswaard,North Brabant,Valkenswaard,51.3558,5.4306,postalcode,jobport
NL,5552,Valkenswaard,North Brabant,Valkenswaard,51.3597,5.4533,postalcode,jobport
NL,5553,Valkenswaard,North Brabant,Valkenswaard,51.3569,5.4723,postalcode,jobport
NL,5554,Valkenswaard,North Brabant,Valkenswaard,51.3497,5.4562,postalcode,jobport
NL,5555,Valkenswaard,North Brabant,Valkenswaard,51.3499,5.471,postalcode,jobport
NL,5556,Valkenswaard,North Brabant,Valkenswaard,51.3018,5.4456,postalcode,jobport
NL,5501,Veldhoven,North Brabant,Veldhoven,51.4203,5.4025,postalcode,jobport
NL,5502,Veldhoven,North Brabant,Veldhoven,51.4245,5.4169,postalcode,jobport
NL,5503,Veldhoven,North Brabant,Veldhoven,51.4146,5.4112,postalcode,jobport
NL,5504,Veldhoven,North Brabant,Veldhoven,51.4044,5.3981,postalcode,jobport
NL,5505,Veldhoven,North Brabant,Veldhoven,51.4106,5.3902,postalcode,jobport
NL,5506,Veldhoven,North Brabant,Veldhoven,51.4164,5.3861,postalcode,jobport
NL,5507,Veldhoven,North Brabant,Veldhoven,51.4222,5.3692,postalcode,jobport
NL,5508,Veldhoven,North Brabant,Veldhoven,51.4287,5.39,postalcode,jobport
NL,5509,Veldhoven,North Brabant,Veldhoven,51.4317,5.4044,postalcode,jobport
NL,5261,Vught,North Brabant,Vught,51.6574,5.2961,postalcode,jobport
NL,5262,Vught,North Brabant,Vught,51.6444,5.2838,postalcode,jobport
NL,5263,Vught,North Brabant,Vught,51.6609,5.2801,postalcode,jobport
NL,5264,Vught,North Brabant,Vught,51.6737,5.2872,postalcode,jobport
NL,5266,Cromvoirt,North Brabant,Vught,51.6608,5.2335,postalcode,jobport
NL,5581,Waalre,North Brabant,Waalre,51.3888,5.4436,postalcode,jobport
NL,5582,Waalre,North Brabant,Waalre,51.3983,5.4709,postalcode,jobport
NL,5583,Waalre,North Brabant,Waalre,51.396,5.4857,postalcode,jobport
NL,5141,Waalwijk,North Brabant,Waalwijk,51.6873,5.0583,postalcode,jobport
NL,5142,Waalwijk,North Brabant,Waalwijk,51.6902,5.0832,postalcode,jobport
NL,5143,Waalwijk,North Brabant,Waalwijk,51.6808,5.0838,postalcode,jobport
NL,5144,Waalwijk,North Brabant,Waalwijk,51.6783,5.0669,postalcode,jobport
NL,5145,Waalwijk,North Brabant,Waalwijk,51.6988,5.0529,postalcode,jobport
NL,5146,Waalwijk,North Brabant,Waalwijk,51.6742,5.0409,postalcode,jobport
NL,5161,Sprang-Capelle,North Brabant,Waalwijk,51.6748,5.0185,postalcode,jobport
NL,5165,Waspik,North Brabant,Waalwijk,51.6848,4.9478,postalcode,jobport
NL,5171,Sprang-Capelle,North Brabant,Waalwijk,51.6616,5.0544,postalcode,jobport
NL,4631,Hoogerheide,North Brabant,Woensdrecht,51.4271,4.3277,postalcode,jobport
NL,4631,Huijbergen,North Brabant,Woensdrecht,51.4503,4.3593,postalcode,jobport
NL,4634,Woensdrecht,North Brabant,Woensdrecht,51.4295,4.3038,postalcode,jobport
NL,4635,Huijbergen,North Brabant,Woensdrecht,51.4321,4.3758,postalcode,jobport
NL,4641,Ossendrecht,North Brabant,Woensdrecht,51.3953,4.3312,postalcode,jobport
NL,4645,Putte,North Brabant,Woensdrecht,51.3627,4.396,postalcode,jobport
NL,4881,Zundert,North Brabant,Zundert,51.4704,4.6596,postalcode,jobport
NL,4882,Klein Zundert,North Brabant,Zundert,51.484,4.6499,postalcode,jobport
NL,4884,Wernhout,North Brabant,Zundert,51.4455,4.6352,postalcode,jobport
NL,4885,Achtmaal,North Brabant,Zundert,51.453,4.5819,postalcode,jobport
NL,4891,Rijsbergen,North Brabant,Zundert,51.517,4.6977,postalcode,jobport
NL,5421,Gemert,North Brabant,Gemert-Bakel,51.5567,5.6895,postalcode,jobport
NL,5422,Gemert,North Brabant,Gemert-Bakel,51.561,5.7001,postalcode,jobport
NL,5423,Handel,North Brabant,Gemert-Bakel,51.5794,5.7139,postalcode,jobport
NL,5424,Elsendorp,North Brabant,Gemert-Bakel,51.5803,5.771,postalcode,jobport
NL,5425,De Mortel,North Brabant,Gemert-Bakel,51.5398,5.7123,postalcode,jobport
NL,5761,Bakel,North Brabant,Gemert-Bakel,51.5028,5.736,postalcode,jobport
NL,5763,Milheeze,North Brabant,Gemert-Bakel,51.5043,5.7821,postalcode,jobport
NL,5764,De Rips,North Brabant,Gemert-Bakel,51.549,5.8135,postalcode,jobport
NL,4731,Hoeven,North Brabant,Halderberge,51.5973,4.5484,postalcode,jobport
NL,4731,Oudenbosch,North Brabant,Halderberge,51.5892,4.5327,postalcode,jobport
NL,4741,Hoeven,North Brabant,Halderberge,51.5793,4.579,postalcode,jobport
NL,4744,Bosschenhoofd,North Brabant,Halderberge,51.5615,4.5423,postalcode,jobport
NL,4751,Oud Gastel,North Brabant,Halderberge,51.5871,4.4638,postalcode,jobport
NL,4754,Stampersgat,North Brabant,Halderberge,51.6126,4.4416,postalcode,jobport
NL,5591,Heeze,North Brabant,Heeze-Leende,51.3815,5.5722,postalcode,jobport
NL,5595,Leende,North Brabant,Heeze-Leende,51.3486,5.5516,postalcode,jobport
NL,6029,Sterksel,North Brabant,Heeze-Leende,51.3524,5.6176,postalcode,jobport
NL,5735,Aarle-Rixtel,North Brabant,Laarbeek,51.5098,5.6395,postalcode,jobport
NL,5737,Lieshout,North Brabant,Laarbeek,51.5181,5.5926,postalcode,jobport
NL,5738,Mariahout,North Brabant,Laarbeek,51.541,5.5715,postalcode,jobport
NL,5741,Aarle-Rixtel,North Brabant,Laarbeek,51.5213,5.6455,postalcode,jobport
NL,5741,Beek en Donk,North Brabant,Laarbeek,51.5339,5.6291,postalcode,jobport
NL,5094,Lage Mierde,North Brabant,Reusel-De Mierden,51.4084,5.1489,postalcode,jobport
NL,5095,Hooge Mierde,North Brabant,Reusel-De Mierden,51.3876,5.1264,postalcode,jobport
NL,5096,Hulsel,North Brabant,Reusel-De Mierden,51.389,5.1787,postalcode,jobport
NL,5541,Reusel,North Brabant,Reusel-De Mierden,51.3611,5.1642,postalcode,jobport
NL,4701,Roosendaal,North Brabant,Roosendaal,51.533,4.4591,postalcode,jobport
NL,4702,Roosendaal,North Brabant,Roosendaal,51.5371,4.4729,postalcode,jobport
NL,4703,Roosendaal,North Brabant,Roosendaal,51.535,4.4424,postalcode,jobport
NL,4704,Roosendaal,North Brabant,Roosendaal,51.5546,4.4651,postalcode,jobport
NL,4705,Roosendaal,North Brabant,Roosendaal,51.5471,4.4853,postalcode,jobport
NL,4706,Roosendaal,North Brabant,Roosendaal,51.527,4.4919,postalcode,jobport
NL,4707,Roosendaal,North Brabant,Roosendaal,51.5191,4.4613,postalcode,jobport
NL,4708,Roosendaal,North Brabant,Roosendaal,51.5166,4.4366,postalcode,jobport
NL,4709,Nispen,North Brabant,Roosendaal,51.4837,4.4588,postalcode,jobport
NL,4715,Roosendaal,North Brabant,Roosendaal,51.542,4.5135,postalcode,jobport
NL,4724,Wouw,North Brabant,Roosendaal,51.5222,4.3901,postalcode,jobport
NL,4724,Heerle,North Brabant,Roosendaal,51.517,4.3765,postalcode,jobport
NL,4725,Wouwse Plantage,North Brabant,Roosendaal,51.4842,4.3942,postalcode,jobport
NL,4726,Heerle,North Brabant,Roosendaal,51.5179,4.3613,postalcode,jobport
NL,4726,Moerstraten,North Brabant,Roosendaal,51.5391,4.3686,postalcode,jobport
NL,4727,Moerstraten,North Brabant,Roosendaal,51.5381,4.3433,postalcode,jobport
NL,4727,Heerle,North Brabant,Roosendaal,51.532,4.3603,postalcode,jobport
NL,5431,Cuijk,North Brabant,Cuijk,51.7277,5.8787,postalcode,jobport
NL,5432,Cuijk,North Brabant,Cuijk,51.7387,5.8611,postalcode,jobport
NL,5433,Katwijk NB,North Brabant,Cuijk,51.75,5.8654,postalcode,jobport
NL,5434,Vianen NB,North Brabant,Cuijk,51.7177,5.8563,postalcode,jobport
NL,5435,Sint Agatha,North Brabant,Cuijk,51.7116,5.9091,postalcode,jobport
NL,5437,Beers NB,North Brabant,Cuijk,51.724,5.8286,postalcode,jobport
NL,5439,Linden,North Brabant,Cuijk,51.7474,5.8309,postalcode,jobport
NL,5443,Haps,North Brabant,Cuijk,51.69,5.8616,postalcode,jobport
NL,5374,Schaijk,North Brabant,Landerd,51.7432,5.633,postalcode,jobport
NL,5375,Reek,North Brabant,Landerd,51.7443,5.6824,postalcode,jobport
NL,5411,Zeeland,North Brabant,Landerd,51.696,5.6771,postalcode,jobport
NL,5445,Landhorst,North Brabant,Sint Anthonis,51.6186,5.7858,postalcode,jobport
NL,5446,Wanroij,North Brabant,Sint Anthonis,51.6566,5.8193,postalcode,jobport
NL,5449,Rijkevoort-De Walsert,North Brabant,Sint Anthonis,51.6504,5.86,postalcode,jobport
NL,5841,Oploo,North Brabant,Sint Anthonis,51.6035,5.863,postalcode,jobport
NL,5843,Westerbeek,North Brabant,Sint Anthonis,51.581,5.8644,postalcode,jobport
NL,5844,Stevensbeek,North Brabant,Sint Anthonis,51.6037,5.9174,postalcode,jobport
NL,5845,Sint Anthonis,North Brabant,Sint Anthonis,51.6256,5.881,postalcode,jobport
NL,5846,Ledeacker,North Brabant,Sint Anthonis,51.6356,5.8715,postalcode,jobport
NL,6021,Budel,North Brabant,Cranendonck,51.2717,5.576,postalcode,jobport
NL,6023,Budel-Schoot,North Brabant,Cranendonck,51.2507,5.567,postalcode,jobport
NL,6024,Budel-Dorplein,North Brabant,Cranendonck,51.238,5.5784,postalcode,jobport
NL,6026,Maarheeze,North Brabant,Cranendonck,51.3113,5.6189,postalcode,jobport
NL,6027,Soerendonk,North Brabant,Cranendonck,51.3021,5.576,postalcode,jobport
NL,6028,Gastel,North Brabant,Cranendonck,51.2857,5.5545,postalcode,jobport
NL,4671,Heijningen,North Brabant,Moerdijk,51.6518,4.3787,postalcode,jobport
NL,4758,Standdaarbuiten,North Brabant,Moerdijk,51.6146,4.5142,postalcode,jobport
NL,4759,Noordhoek,North Brabant,Moerdijk,51.6425,4.5309,postalcode,jobport
NL,4761,Zevenbergen,North Brabant,Moerdijk,51.6458,4.5983,postalcode,jobport
NL,4762,Zevenbergen,North Brabant,Moerdijk,51.6395,4.6103,postalcode,jobport
NL,4765,Zevenbergschen Hoek,North Brabant,Moerdijk,51.6727,4.6763,postalcode,jobport
NL,4771,Langeweg,North Brabant,Moerdijk,51.648,4.6599,postalcode,jobport
NL,4772,Langeweg,North Brabant,Moerdijk,51.6443,4.6632,postalcode,jobport
NL,4781,Moerdijk,North Brabant,Moerdijk,51.7029,4.6286,postalcode,jobport
NL,4782,Moerdijk,North Brabant,Moerdijk,51.6911,4.6143,postalcode,jobport
NL,4791,Klundert,North Brabant,Moerdijk,51.665,4.5345,postalcode,jobport
NL,4793,Fijnaart,North Brabant,Moerdijk,51.6383,4.4703,postalcode,jobport
NL,4794,Heijningen,North Brabant,Moerdijk,51.6544,4.4119,postalcode,jobport
NL,4796,Oudemolen,North Brabant,Moerdijk,51.6603,4.4564,postalcode,jobport
NL,4797,Willemstad,North Brabant,Moerdijk,51.6859,4.4402,postalcode,jobport
NL,4766,Zevenbergschen Hoek,North Brabant,Drimmelen,51.6634,4.6932,postalcode,jobport
NL,4844,Terheijden,North Brabant,Drimmelen,51.6434,4.7539,postalcode,jobport
NL,4845,Wagenberg,North Brabant,Drimmelen,51.6645,4.7491,postalcode,jobport
NL,4921,Made,North Brabant,Drimmelen,51.6767,4.7928,postalcode,jobport
NL,4924,Drimmelen,North Brabant,Drimmelen,51.7088,4.8048,postalcode,jobport
NL,4926,Lage Zwaluwe,North Brabant,Drimmelen,51.709,4.7002,postalcode,jobport
NL,4927,Hooge Zwaluwe,North Brabant,Drimmelen,51.6838,4.7472,postalcode,jobport
NL,5383,Vinkel,North Brabant,Bernheze,51.7085,5.4945,postalcode,jobport
NL,5384,Heesch,North Brabant,Bernheze,51.731,5.5278,postalcode,jobport
NL,5388,Nistelrode,North Brabant,Bernheze,51.704,5.562,postalcode,jobport
NL,5471,Loosbroek,North Brabant,Bernheze,51.6805,5.5095,postalcode,jobport
NL,5472,Loosbroek,North Brabant,Bernheze,51.6768,5.5086,postalcode,jobport
NL,5473,Heeswijk-Dinther,North Brabant,Bernheze,51.6527,5.4801,postalcode,jobport
NL,5476,Vorstenbosch,North Brabant,Bernheze,51.655,5.552,postalcode,jobport
NL,4855,Galder,North Brabant,Alphen-Chaam,51.5144,4.7737,postalcode,jobport
NL,4856,Strijbeek,North Brabant,Alphen-Chaam,51.5101,4.7963,postalcode,jobport
NL,4858,Ulvenhout AC,North Brabant,Alphen-Chaam,51.5378,4.8177,postalcode,jobport
NL,4859,Bavel AC,North Brabant,Alphen-Chaam,51.5522,4.8557,postalcode,jobport
NL,4861,Chaam,North Brabant,Alphen-Chaam,51.506,4.8638,postalcode,jobport
NL,5131,Alphen,North Brabant,Alphen-Chaam,51.4832,4.9585,postalcode,jobport
NL,5561,Riethoven,North Brabant,Bergeijk,51.3555,5.3841,postalcode,jobport
NL,5563,Westerhoven,North Brabant,Bergeijk,51.3306,5.4078,postalcode,jobport
NL,5571,Bergeijk,North Brabant,Bergeijk,51.3179,5.3504,postalcode,jobport
NL,5575,Luyksgestel,North Brabant,Bergeijk,51.2891,5.3211,postalcode,jobport
NL,5527,Hapert,North Brabant,Bladel,51.3639,5.2566,postalcode,jobport
NL,5528,Hoogeloon,North Brabant,Bladel,51.3966,5.2708,postalcode,jobport
NL,5529,Casteren,North Brabant,Bladel,51.3972,5.239,postalcode,jobport
NL,5531,Bladel,North Brabant,Bladel,51.3685,5.2175,postalcode,jobport
NL,5534,Netersel,North Brabant,Bladel,51.4045,5.2083,postalcode,jobport
NL,5661,Geldrop,North Brabant,Geldrop-Mierlo,51.4124,5.5409,postalcode,jobport
NL,5662,Geldrop,North Brabant,Geldrop-Mierlo,51.4276,5.5475,postalcode,jobport
NL,5663,Geldrop,North Brabant,Geldrop-Mierlo,51.4167,5.5458,postalcode,jobport
NL,5664,Geldrop,North Brabant,Geldrop-Mierlo,51.4188,5.5595,postalcode,jobport
NL,5665,Geldrop,North Brabant,Geldrop-Mierlo,51.4185,5.5749,postalcode,jobport
NL,5666,Geldrop,North Brabant,Geldrop-Mierlo,51.4244,5.5716,postalcode,jobport
NL,5667,Geldrop,North Brabant,Geldrop-Mierlo,51.431,5.5653,postalcode,jobport
NL,5674,Mierlo,North Brabant,Geldrop-Mierlo,51.4458,5.5679,postalcode,jobport
NL,5731,Mierlo,North Brabant,Geldrop-Mierlo,51.4411,5.6178,postalcode,jobport
NL,5461,Veghel,North Brabant,Meierijstad,51.6194,5.5446,postalcode,jobport
NL,5462,Veghel,North Brabant,Meierijstad,51.6155,5.5325,postalcode,jobport
NL,5463,Veghel,North Brabant,Meierijstad,51.6087,5.5504,postalcode,jobport
NL,5464,Veghel,North Brabant,Meierijstad,51.6321,5.5636,postalcode,jobport
NL,5465,Veghel,North Brabant,Meierijstad,51.5909,5.5408,postalcode,jobport
NL,5466,Veghel,North Brabant,Meierijstad,51.6049,5.503,postalcode,jobport
NL,5467,Veghel,North Brabant,Meierijstad,51.6245,5.5578,postalcode,jobport
NL,5469,Erp,North Brabant,Meierijstad,51.5941,5.6058,postalcode,jobport
NL,5481,Schijndel,North Brabant,Meierijstad,51.6189,5.4274,postalcode,jobport
NL,5482,Schijndel,North Brabant,Meierijstad,51.6208,5.4422,postalcode,jobport
NL,5491,Sint-Oedenrode,North Brabant,Meierijstad,51.5715,5.4606,postalcode,jobport
NL,5492,Sint-Oedenrode,North Brabant,Meierijstad,51.5574,5.4573,postalcode,jobport
NL,4251,Werkendam,North Brabant,Altena,51.8079,4.8931,postalcode,jobport
NL,4254,Sleeuwijk,North Brabant,Altena,51.8152,4.95,postalcode,jobport
NL,4255,Nieuwendijk,North Brabant,Altena,51.7744,4.9196,postalcode,jobport
NL,4261,Wijk en Aalburg,North Brabant,Altena,51.7585,5.1261,postalcode,jobport
NL,4264,Veen,North Brabant,Altena,51.7783,5.103,postalcode,jobport
NL,4265,Genderen,North Brabant,Altena,51.7361,5.0862,postalcode,jobport
NL,4266,Eethen,North Brabant,Altena,51.7313,5.0533,postalcode,jobport
NL,4267,Drongelen,North Brabant,Altena,51.717,5.0472,postalcode,jobport
NL,4268,Meeuwen,North Brabant,Altena,51.7277,5.0113,postalcode,jobport
NL,4269,Babyloniënbroek,North Brabant,Altena,51.7446,5.0206,postalcode,jobport
NL,4271,Dussen,North Brabant,Altena,51.733,4.9632,postalcode,jobport
NL,4273,Hank,North Brabant,Altena,51.7344,4.8954,postalcode,jobport
NL,4281,Andel,North Brabant,Altena,51.7823,5.057,postalcode,jobport
NL,4283,Giessen,North Brabant,Altena,51.7872,5.0318,postalcode,jobport
NL,4284,Rijswijk (NB),North Brabant,Altena,51.7979,5.0233,postalcode,jobport
NL,4285,Woudrichem,North Brabant,Altena,51.8125,4.9971,postalcode,jobport
NL,4286,Almkerk,North Brabant,Altena,51.7725,4.9581,postalcode,jobport
NL,4287,Waardhuizen,North Brabant,Altena,51.777,5.0063,postalcode,jobport
NL,4288,Uitwijk,North Brabant,Altena,51.7865,5.0076,postalcode,jobport
NL,1431,Aalsmeer,North Holland,Aalsmeer,52.2629,4.7569,postalcode,jobport
NL,1432,Aalsmeer,North Holland,Aalsmeer,52.278,4.7961,postalcode,jobport
NL,1433,Kudelstaart,North Holland,Aalsmeer,52.2351,4.7513,postalcode,jobport
NL,1483,De Rijp,North Holland,Alkmaar,52.5562,4.8458,postalcode,jobport
NL,1484,Graft,North Holland,Alkmaar,52.5608,4.834,postalcode,jobport
NL,1485,Noordeinde,North Holland,Alkmaar,52.5718,4.8346,postalcode,jobport
NL,1486,West-Graftdijk,North Holland,Alkmaar,52.5544,4.7961,postalcode,jobport
NL,1487,Oost-Graftdijk,North Holland,Alkmaar,52.5484,4.8118,postalcode,jobport
NL,1488,Starnmeer,North Holland,Alkmaar,52.5424,4.7984,postalcode,jobport
NL,1536,Markenbinnen,North Holland,Alkmaar,52.5301,4.7811,postalcode,jobport
NL,1636,Schermerhorn,North Holland,Alkmaar,52.6006,4.889,postalcode,jobport
NL,1646,Ursem,North Holland,Alkmaar,52.6234,4.8762,postalcode,jobport
NL,1811,Alkmaar,North Holland,Alkmaar,52.6309,4.7487,postalcode,jobport
NL,1812,Alkmaar,North Holland,Alkmaar,52.6144,4.759,postalcode,jobport
NL,1813,Alkmaar,North Holland,Alkmaar,52.6203,4.7531,postalcode,jobport
NL,1814,Alkmaar,North Holland,Alkmaar,52.6225,4.7428,postalcode,jobport
NL,1815,Alkmaar,North Holland,Alkmaar,52.6318,4.7368,postalcode,jobport
NL,1816,Alkmaar,North Holland,Alkmaar,52.6321,4.7247,postalcode,jobport
NL,1817,Alkmaar,North Holland,Alkmaar,52.6423,4.7339,postalcode,jobport
NL,1821,Alkmaar,North Holland,Alkmaar,52.6272,4.7624,postalcode,jobport
NL,1822,Alkmaar,North Holland,Alkmaar,52.6521,4.7771,postalcode,jobport
NL,1823,Alkmaar,North Holland,Alkmaar,52.6346,4.761,postalcode,jobport
NL,1824,Alkmaar,North Holland,Alkmaar,52.6446,4.7551,postalcode,jobport
NL,1825,Alkmaar,North Holland,Alkmaar,52.657,4.7524,postalcode,jobport
NL,1826,Alkmaar,North Holland,Alkmaar,52.6569,4.7643,postalcode,jobport
NL,1827,Alkmaar,North Holland,Alkmaar,52.6689,4.7651,postalcode,jobport
NL,1829,Oudorp,North Holland,Alkmaar,52.6331,4.7761,postalcode,jobport
NL,1831,Koedijk,North Holland,Alkmaar,52.673,4.7538,postalcode,jobport
NL,1841,Stompetoren,North Holland,Alkmaar,52.614,4.8207,postalcode,jobport
NL,1842,Oterleek,North Holland,Alkmaar,52.6341,4.8354,postalcode,jobport
NL,1843,Grootschermer,North Holland,Alkmaar,52.5825,4.8476,postalcode,jobport
NL,1844,Driehuizen,North Holland,Alkmaar,52.581,4.8083,postalcode,jobport
NL,1846,Zuidschermer,North Holland,Alkmaar,52.5803,4.7792,postalcode,jobport
NL,1847,Zuidschermer,North Holland,Alkmaar,52.5982,4.7784,postalcode,jobport
NL,1181,Amstelveen,North Holland,Amstelveen,52.31,4.8631,postalcode,jobport
NL,1182,Amstelveen,North Holland,Amstelveen,52.3097,4.8467,postalcode,jobport
NL,1183,Amstelveen,North Holland,Amstelveen,52.3095,4.8773,postalcode,jobport
NL,1184,Amstelveen,North Holland,Amstelveen,52.2982,4.8958,postalcode,jobport
NL,1185,Amstelveen,North Holland,Amstelveen,52.294,4.8531,postalcode,jobport
NL,1186,Amstelveen,North Holland,Amstelveen,52.2859,4.8667,postalcode,jobport
NL,1187,Amstelveen,North Holland,Amstelveen,52.2811,4.8269,postalcode,jobport
NL,1188,Amstelveen,North Holland,Amstelveen,52.2804,4.8502,postalcode,jobport
NL,1189,Amstelveen,North Holland,Amstelveen,52.2594,4.8715,postalcode,jobport
NL,1011,Amsterdam,North Holland,Amsterdam,52.371,4.9041,postalcode,jobport
NL,1012,Amsterdam,North Holland,Amsterdam,52.3735,4.8951,postalcode,jobport
NL,1013,Amsterdam,North Holland,Amsterdam,52.3877,4.8839,postalcode,jobport
NL,1014,Amsterdam,North Holland,Amsterdam,52.3908,4.8668,postalcode,jobport
NL,1015,Amsterdam,North Holland,Amsterdam,52.3784,4.8836,postalcode,jobport
NL,1016,Amsterdam,North Holland,Amsterdam,52.3709,4.8816,postalcode,jobport
NL,1017,Amsterdam,North Holland,Amsterdam,52.363,4.8924,postalcode,jobport
NL,1018,Amsterdam,North Holland,Amsterdam,52.3676,4.9184,postalcode,jobport
NL,1019,Amsterdam,North Holland,Amsterdam,52.3733,4.9391,postalcode,jobport
NL,1021,Amsterdam,North Holland,Amsterdam,52.3846,4.9172,postalcode,jobport
NL,1022,Amsterdam,North Holland,Amsterdam,52.3987,4.9299,postalcode,jobport
NL,1023,Amsterdam,North Holland,Amsterdam,52.3899,4.947,postalcode,jobport
NL,1024,Amsterdam,North Holland,Amsterdam,52.3939,4.9547,postalcode,jobport
NL,1025,Amsterdam,North Holland,Amsterdam,52.399,4.9361,postalcode,jobport
NL,1026,Amsterdam,North Holland,Amsterdam,52.3788,4.9905,postalcode,jobport
NL,1027,Amsterdam,North Holland,Amsterdam,52.4092,4.966,postalcode,jobport
NL,1028,Amsterdam,North Holland,Amsterdam,52.4014,5.0073,postalcode,jobport
NL,1031,Amsterdam,North Holland,Amsterdam,52.3888,4.9062,postalcode,jobport
NL,1032,Amsterdam,North Holland,Amsterdam,52.3964,4.9126,postalcode,jobport
NL,1033,Amsterdam,North Holland,Amsterdam,52.4092,4.8902,postalcode,jobport
NL,1034,Amsterdam,North Holland,Amsterdam,52.4075,4.917,postalcode,jobport
NL,1035,Amsterdam,North Holland,Amsterdam,52.4196,4.8944,postalcode,jobport
NL,1036,Amsterdam,North Holland,Amsterdam,52.4082,4.9025,postalcode,jobport
NL,1037,Amsterdam,North Holland,Amsterdam,52.4253,4.8602,postalcode,jobport
NL,1041,Amsterdam,North Holland,Amsterdam,52.4135,4.8372,postalcode,jobport
NL,1042,Amsterdam,North Holland,Amsterdam,52.405,4.8343,postalcode,jobport
NL,1043,Amsterdam,North Holland,Amsterdam,52.3883,4.8335,postalcode,jobport
NL,1044,Amsterdam,North Holland,Amsterdam,52.4053,4.8088,postalcode,jobport
NL,1045,Amsterdam,North Holland,Amsterdam,52.4095,4.7987,postalcode,jobport
NL,1046,Amsterdam,North Holland,Amsterdam,52.3915,4.7847,postalcode,jobport
NL,1047,Amsterdam,North Holland,Amsterdam,52.4027,4.7592,postalcode,jobport
NL,1051,Amsterdam,North Holland,Amsterdam,52.3818,4.8717,postalcode,jobport
NL,1052,Amsterdam,North Holland,Amsterdam,52.377,4.874,postalcode,jobport
NL,1053,Amsterdam,North Holland,Amsterdam,52.3668,4.8681,postalcode,jobport
NL,1054,Amsterdam,North Holland,Amsterdam,52.3617,4.8669,postalcode,jobport
NL,1055,Amsterdam,North Holland,Amsterdam,52.3802,4.8524,postalcode,jobport
NL,1056,Amsterdam,North Holland,Amsterdam,52.3732,4.856,postalcode,jobport
NL,1057,Amsterdam,North Holland,Amsterdam,52.3677,4.8551,postalcode,jobport
NL,1058,Amsterdam,North Holland,Amsterdam,52.3579,4.851,postalcode,jobport
NL,1059,Amsterdam,North Holland,Amsterdam,52.3488,4.8468,postalcode,jobport
NL,1060,Amsterdam,North Holland,Amsterdam,52.3491,4.7835,postalcode,jobport
NL,1061,Amsterdam,North Holland,Amsterdam,52.3736,4.8395,postalcode,jobport
NL,1062,Amsterdam,North Holland,Amsterdam,52.3548,4.8381,postalcode,jobport
NL,1063,Amsterdam,North Holland,Amsterdam,52.3814,4.8259,postalcode,jobport
NL,1064,Amsterdam,North Holland,Amsterdam,52.3742,4.8218,postalcode,jobport
NL,1065,Amsterdam,North Holland,Amsterdam,52.3573,4.8278,postalcode,jobport
NL,1066,Amsterdam,North Holland,Amsterdam,52.346,4.8163,postalcode,jobport
NL,1067,Amsterdam,North Holland,Amsterdam,52.3786,4.7987,postalcode,jobport
